Game_Name,Review_Text,Review_Date,Sentiment_Score,Sentiment_Label,User_Name,Playtime_Hours,Helpfulness_Score,Recommendation,Text_Length,Year,Month,Quarter,Month_Name,Weekday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-04-20,0.9695,Positive,User_8034,962,46,Recommended,55,2024,4,Q2,April,Saturday
Counter-Strike: Global Offensive,"Pretty good game overall, has some nice features.",2024-04-11,0.1495,Positive,User_7919,1589,19,Recommended,49,2024,4,Q2,April,Thursday
Counter-Strike: Global Offensive,"Great experience, highly recommend to all gamers!",2024-04-18,0.4148,Positive,User_3542,1305,9,Recommended,49,2024,4,Q2,April,Thursday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-04-01,0.3844,Positive,User_6190,288,7,Recommended,56,2024,4,Q2,April,Monday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-04-22,0.3064,Positive,User_4499,678,44,Recommended,49,2024,4,Q2,April,Monday
Counter-Strike: Global Offensive,"Not bad, worth trying if you like this genre.",2024-04-21,0.2777,Positive,User_7622,309,33,Recommended,45,2024,4,Q2,April,Sunday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-04-11,0.3826,Positive,User_5359,483,33,Recommended,49,2024,4,Q2,April,Thursday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-04-06,0.3519,Positive,User_4581,25,33,Recommended,56,2024,4,Q2,April,Saturday
Counter-Strike: Global Offensive,"Good game but not exceptional, solid 7/10.",2024-04-07,0.096,Neutral,User_4162,252,12,Recommended,42,2024,4,Q2,April,Sunday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-04-12,0.5403,Positive,User_1470,268,38,Recommended,56,2024,4,Q2,April,Friday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-04-17,0.6384,Positive,User_9083,1863,35,Recommended,55,2024,4,Q2,April,Wednesday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-04-12,0.2662,Positive,User_5179,95,15,Recommended,48,2024,4,Q2,April,Friday
Counter-Strike: Global Offensive,"Average game, has potential but needs work.",2024-03-31,-0.2131,Negative,User_5747,742,34,Not Recommended,43,2024,3,Q1,March,Sunday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-04-06,0.3482,Positive,User_6604,1633,47,Recommended,49,2024,4,Q2,April,Saturday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-04-09,0.6863,Positive,User_4215,449,28,Recommended,55,2024,4,Q2,April,Tuesday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-04-14,0.2408,Positive,User_8168,1872,36,Recommended,48,2024,4,Q2,April,Sunday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-04-08,0.0168,Neutral,User_1953,1508,5,Recommended,48,2024,4,Q2,April,Monday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-04-25,0.4295,Positive,User_4004,1568,31,Recommended,55,2024,4,Q2,April,Thursday
Counter-Strike: Global Offensive,"Not bad, worth trying if you like this genre.",2024-05-09,0.2672,Positive,User_6834,899,12,Recommended,45,2024,5,Q2,May,Thursday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-05-16,0.4763,Positive,User_4514,1011,33,Recommended,55,2024,5,Q2,May,Thursday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-05-15,0.6343,Positive,User_8523,1998,5,Recommended,49,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"Good game but not exceptional, solid 7/10.",2024-05-17,0.2657,Positive,User_5234,698,38,Recommended,42,2024,5,Q2,May,Friday
Counter-Strike: Global Offensive,"Great experience, highly recommend to all gamers!",2024-05-27,0.712,Positive,User_6052,416,4,Recommended,49,2024,5,Q2,May,Monday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-05-14,0.5164,Positive,User_6501,641,29,Recommended,56,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,"Good game but not exceptional, solid 7/10.",2024-05-27,0.2663,Positive,User_7693,38,25,Recommended,42,2024,5,Q2,May,Monday
Counter-Strike: Global Offensive,"Not bad, worth trying if you like this genre.",2024-05-29,0.1902,Positive,User_5306,306,20,Recommended,45,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-05-23,0.3595,Positive,User_2108,1619,49,Recommended,49,2024,5,Q2,May,Thursday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-05-01,0.4852,Positive,User_5806,133,46,Recommended,55,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"It's okay I guess, nothing special though.",2024-05-15,-0.0486,Neutral,User_1124,384,33,Not Recommended,42,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"Good game but not exceptional, solid 7/10.",2024-05-13,0.0072,Neutral,User_5221,773,40,Recommended,42,2024,5,Q2,May,Monday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-05-19,0.2231,Positive,User_4468,1744,5,Recommended,48,2024,5,Q2,May,Sunday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-05-04,0.6186,Positive,User_4536,1122,35,Recommended,55,2024,5,Q2,May,Saturday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-05-04,0.332,Positive,User_1687,1302,31,Recommended,55,2024,5,Q2,May,Saturday
Counter-Strike: Global Offensive,"Good game but not exceptional, solid 7/10.",2024-05-08,0.2144,Positive,User_1777,1471,2,Recommended,42,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-05-07,0.4257,Positive,User_2968,1636,15,Recommended,56,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-05-12,0.2188,Positive,User_6319,773,25,Recommended,48,2024,5,Q2,May,Sunday
Counter-Strike: Global Offensive,"Good game but not exceptional, solid 7/10.",2024-05-16,0.1641,Positive,User_1056,52,40,Recommended,42,2024,5,Q2,May,Thursday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-05-08,0.2291,Positive,User_7157,1275,25,Recommended,48,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"Not bad, worth trying if you like this genre.",2024-05-01,0.2592,Positive,User_9539,1666,26,Recommended,45,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"Good game but not exceptional, solid 7/10.",2024-04-30,0.0917,Neutral,User_7576,718,15,Recommended,42,2024,4,Q2,April,Tuesday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-05-03,0.6815,Positive,User_6702,859,4,Recommended,56,2024,5,Q2,May,Friday
Counter-Strike: Global Offensive,"Not bad, worth trying if you like this genre.",2024-05-22,0.0498,Neutral,User_5004,670,17,Recommended,45,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-05-18,0.3493,Positive,User_4279,206,44,Recommended,49,2024,5,Q2,May,Saturday
Counter-Strike: Global Offensive,"Great experience, highly recommend to all gamers!",2024-05-02,0.3195,Positive,User_4656,46,28,Recommended,49,2024,5,Q2,May,Thursday
Counter-Strike: Global Offensive,"Great experience, highly recommend to all gamers!",2024-05-02,0.8319,Positive,User_3792,1639,34,Recommended,49,2024,5,Q2,May,Thursday
Counter-Strike: Global Offensive,"Not impressed, many better alternatives available.",2024-05-22,-0.1766,Negative,User_6766,778,29,Not Recommended,50,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"Not bad, worth trying if you like this genre.",2024-05-07,0.0036,Neutral,User_8835,1620,5,Recommended,45,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-05-28,0.3244,Positive,User_8721,418,23,Recommended,55,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-05-05,0.8347,Positive,User_8246,1503,35,Recommended,55,2024,5,Q2,May,Sunday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-05-12,0.0181,Neutral,User_4712,159,35,Recommended,48,2024,5,Q2,May,Sunday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-05-27,0.3461,Positive,User_6962,683,3,Recommended,55,2024,5,Q2,May,Monday
Counter-Strike: Global Offensive,"Not impressed, many better alternatives available.",2024-05-07,-0.0905,Neutral,User_2818,1724,32,Not Recommended,50,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-05-04,0.4059,Positive,User_3935,33,7,Recommended,49,2024,5,Q2,May,Saturday
Counter-Strike: Global Offensive,"Pretty good game overall, has some nice features.",2024-05-14,0.1282,Positive,User_6545,18,23,Recommended,49,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-05-03,0.1182,Positive,User_4963,1109,35,Recommended,48,2024,5,Q2,May,Friday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-05-23,0.9317,Positive,User_1060,1596,32,Recommended,55,2024,5,Q2,May,Thursday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-05-11,0.5402,Positive,User_6292,1402,48,Recommended,56,2024,5,Q2,May,Saturday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-05-06,0.6795,Positive,User_3046,1539,6,Recommended,49,2024,5,Q2,May,Monday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-05-14,0.1206,Positive,User_7873,496,25,Recommended,48,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,"Meh, expected more from this game honestly.",2024-05-25,-0.1391,Negative,User_7291,553,11,Not Recommended,43,2024,5,Q2,May,Saturday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-05-26,0.1865,Positive,User_8701,1037,36,Recommended,48,2024,5,Q2,May,Sunday
Counter-Strike: Global Offensive,"Not bad, worth trying if you like this genre.",2024-05-18,0.2001,Positive,User_4487,709,37,Recommended,45,2024,5,Q2,May,Saturday
Counter-Strike: Global Offensive,"Meh, expected more from this game honestly.",2024-05-22,-0.0586,Neutral,User_8827,1222,20,Not Recommended,43,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-05-07,0.2315,Positive,User_5999,422,22,Recommended,48,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,"It's okay I guess, nothing special though.",2024-05-09,-0.1659,Negative,User_9279,1479,21,Not Recommended,42,2024,5,Q2,May,Thursday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-05-01,0.5636,Positive,User_6966,1584,23,Recommended,55,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"Not bad, worth trying if you like this genre.",2024-05-08,0.1479,Positive,User_7136,521,28,Recommended,45,2024,5,Q2,May,Wednesday
Counter-Strike: Global Offensive,"Great experience, highly recommend to all gamers!",2024-05-09,0.307,Positive,User_1282,1757,23,Recommended,49,2024,5,Q2,May,Thursday
Counter-Strike: Global Offensive,"Good game but not exceptional, solid 7/10.",2024-04-30,0.2557,Positive,User_3339,635,6,Recommended,42,2024,4,Q2,April,Tuesday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-05-06,0.5058,Positive,User_8171,389,41,Recommended,56,2024,5,Q2,May,Monday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-05-10,0.2972,Positive,User_1360,706,10,Recommended,48,2024,5,Q2,May,Friday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-05-28,0.2308,Positive,User_1807,1647,39,Recommended,48,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,"Great experience, highly recommend to all gamers!",2024-05-07,0.5098,Positive,User_5147,1805,29,Recommended,49,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,"It's okay I guess, nothing special though.",2024-05-28,-0.1595,Negative,User_8537,96,25,Not Recommended,42,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-05-11,0.329,Positive,User_2670,969,31,Recommended,56,2024,5,Q2,May,Saturday
Counter-Strike: Global Offensive,"Not impressed, many better alternatives available.",2024-05-12,-0.2683,Negative,User_5664,1689,11,Not Recommended,50,2024,5,Q2,May,Sunday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-05-21,0.7772,Positive,User_7336,557,8,Recommended,49,2024,5,Q2,May,Tuesday
Counter-Strike: Global Offensive,"Not bad, worth trying if you like this genre.",2024-06-13,0.2352,Positive,User_6637,136,34,Recommended,45,2024,6,Q2,June,Thursday
Counter-Strike: Global Offensive,"Not bad, worth trying if you like this genre.",2024-06-22,0.1212,Positive,User_9333,1834,41,Recommended,45,2024,6,Q2,June,Saturday
Counter-Strike: Global Offensive,"Good game but not exceptional, solid 7/10.",2024-06-25,0.1121,Positive,User_1153,233,27,Recommended,42,2024,6,Q2,June,Tuesday
Counter-Strike: Global Offensive,"Great experience, highly recommend to all gamers!",2024-06-03,0.4038,Positive,User_1826,110,5,Recommended,49,2024,6,Q2,June,Monday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-06-17,0.6986,Positive,User_8374,870,49,Recommended,56,2024,6,Q2,June,Monday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-06-26,0.5519,Positive,User_3373,1053,12,Recommended,56,2024,6,Q2,June,Wednesday
Counter-Strike: Global Offensive,"Pretty good game overall, has some nice features.",2024-06-13,0.265,Positive,User_8990,1842,28,Recommended,49,2024,6,Q2,June,Thursday
Counter-Strike: Global Offensive,"Great experience, highly recommend to all gamers!",2024-06-19,0.7856,Positive,User_2553,542,45,Recommended,49,2024,6,Q2,June,Wednesday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-06-02,0.2331,Positive,User_9768,1009,38,Recommended,48,2024,6,Q2,June,Sunday
Counter-Strike: Global Offensive,"Good game but not exceptional, solid 7/10.",2024-06-01,0.2927,Positive,User_5380,560,39,Recommended,42,2024,6,Q2,June,Saturday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-06-10,0.3903,Positive,User_3645,1025,5,Recommended,56,2024,6,Q2,June,Monday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-06-23,0.1879,Positive,User_9003,317,33,Recommended,48,2024,6,Q2,June,Sunday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-05-30,0.5151,Positive,User_8916,1465,47,Recommended,55,2024,5,Q2,May,Thursday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-06-02,0.3233,Positive,User_5044,1599,16,Recommended,49,2024,6,Q2,June,Sunday
Counter-Strike: Global Offensive,"Pretty good game overall, has some nice features.",2024-06-03,0.2383,Positive,User_3231,857,31,Recommended,49,2024,6,Q2,June,Monday
Counter-Strike: Global Offensive,"Not impressed, many better alternatives available.",2024-06-02,-0.0663,Neutral,User_3599,1796,46,Not Recommended,50,2024,6,Q2,June,Sunday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-06-18,0.5588,Positive,User_2890,1533,12,Recommended,55,2024,6,Q2,June,Tuesday
Counter-Strike: Global Offensive,"Excellent update, developers really listen to community.",2024-06-19,0.5881,Positive,User_8010,236,42,Recommended,56,2024,6,Q2,June,Wednesday
Counter-Strike: Global Offensive,Decent gameplay but could use some improvements.,2024-06-27,0.1865,Positive,User_8163,334,17,Recommended,48,2024,6,Q2,June,Thursday
Counter-Strike: Global Offensive,"Fantastic multiplayer experience, very addictive!",2024-06-04,0.4851,Positive,User_3823,217,5,Recommended,49,2024,6,Q2,June,Tuesday
Counter-Strike: Global Offensive,Amazing game! Love the graphics and gameplay mechanics.,2024-06-19,0.3267,Positive,User_7683,1765,37,Recommended,55,2024,6,Q2,June,Wednesday
